day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss,rolling_slope_80,window_return_80,slope_tstat_80,uptrend_signal
-2,18300,ASH_COATED_OSMIUM,9999.0,14.0,9997.0,27.0,,,10018.0,27.0,,,,,10008.5,0.0,-0.0399789029535865,0.5,-6.169997466670522,False
-2,18400,ASH_COATED_OSMIUM,9999.0,11.0,9997.0,20.0,,,10018.0,20.0,,,,,10008.5,0.0,-0.03935185185185185,0.5,-6.020523622850271,False
-2,18500,ASH_COATED_OSMIUM,9999.0,15.0,9997.0,26.0,,,10015.0,15.0,10018.0,26.0,,,10007.0,0.0,-0.04012541022034693,-1.0,-6.1780600140278485,False
-2,18600,ASH_COATED_OSMIUM,9999.0,14.0,9997.0,30.0,,,10015.0,14.0,10018.0,30.0,,,10007.0,0.0,-0.04087552742616034,0.5,-6.3341189549427535,False
-2,18700,ASH_COATED_OSMIUM,9999.0,11.0,9997.0,30.0,,,10015.0,11.0,10018.0,30.0,,,10007.0,0.0,-0.04302625410220347,-1.0,-6.890946926675697,False
-2,18800,ASH_COATED_OSMIUM,9999.0,13.0,9996.0,24.0,,,10017.0,24.0,,,,,10008.0,0.0,-0.04283872480075012,0.0,-6.84281974838568,False
-2,18900,ASH_COATED_OSMIUM,9999.0,10.0,9996.0,23.0,,,10015.0,10.0,10017.0,23.0,,,10007.0,0.0,-0.043577121425222694,-2.0,-7.012978461465129,False
-2,19000,ASH_COATED_OSMIUM,9999.0,11.0,9996.0,23.0,,,10015.0,11.0,10017.0,23.0,,,10007.0,0.0,-0.043342709798406,-5.0,-6.965253362292683,False
-2,19200,ASH_COATED_OSMIUM,9999.0,14.0,,,,,10015.0,14.0,10017.0,24.0,,,10007.0,0.0,-0.04021331458040319,-3.0,-6.605737351534122,False
-2,19300,ASH_COATED_OSMIUM,9999.0,10.0,9997.0,29.0,,,10015.0,10.0,10018.0,29.0,,,10007.0,0.0,-0.03886544772620722,-3.5,-6.378264270737571,False
-2,19400,ASH_COATED_OSMIUM,10000.0,13.0,9997.0,22.0,,,10016.0,13.0,10018.0,22.0,,,10008.0,0.0,-0.03604664791373652,1.0,-5.8802548050494865,False
-2,19600,ASH_COATED_OSMIUM,9997.0,21.0,,,,,10016.0,10.0,10018.0,21.0,,,10006.5,0.0,-0.03788091889357712,-1.5,-6.301788141830189,False
-2,19700,ASH_COATED_OSMIUM,9999.0,15.0,9996.0,25.0,,,10015.0,15.0,,,,,10007.0,0.0,-0.03829113924050633,-3.0,-6.3938869846504165,False
-2,19800,ASH_COATED_OSMIUM,9998.0,15.0,9995.0,23.0,,,10014.0,15.0,10016.0,23.0,,,10006.0,0.0,-0.037705110173464604,-3.0,-6.311921047454558,False
-2,19900,ASH_COATED_OSMIUM,9997.0,12.0,9995.0,24.0,,,10016.0,24.0,,,,,10006.5,0.0,-0.037511720581340835,-2.5,-6.276774823631301,False
-2,20000,ASH_COATED_OSMIUM,9995.0,28.0,,,,,10013.0,15.0,,,,,10004.0,0.0,-0.03957454289732771,-5.0,-6.507510970257755,False
-2,20100,ASH_COATED_OSMIUM,9998.0,15.0,,,,,10014.0,15.0,10017.0,30.0,,,10006.0,0.0,-0.039668307548054386,-2.0,-6.523379168629946,False
-2,20200,ASH_COATED_OSMIUM,9998.0,12.0,9995.0,27.0,,,10014.0,12.0,10016.0,27.0,,,10006.0,0.0,-0.040641115799343645,-2.0,-6.717781012868967,False
-2,20300,ASH_COATED_OSMIUM,9998.0,13.0,9995.0,24.0,,,10014.0,13.0,,,,,10006.0,0.0,-0.04156704172526957,-4.0,-6.907003599846054,False
-2,20400,ASH_COATED_OSMIUM,9998.0,12.0,9995.0,25.0,,,10016.0,25.0,,,,,10007.0,0.0,-0.03962142522269105,-4.5,-6.569723852400046,False
-2,20500,ASH_COATED_OSMIUM,9998.0,10.0,9995.0,24.0,,,10014.0,10.0,,,,,10006.0,0.0,-0.037107360525082046,-2.0,-6.325544102971646,False
-2,20600,ASH_COATED_OSMIUM,9998.0,10.0,,,,,10014.0,10.0,,,,,10006.0,0.0,-0.037787154242850444,-2.0,-6.461827863676737,False
-2,20700,ASH_COATED_OSMIUM,9998.0,15.0,9996.0,22.0,,,10014.0,15.0,10017.0,22.0,,,10006.0,0.0,-0.03842006563525551,-0.5,-6.590583484949439,False
-2,20800,ASH_COATED_OSMIUM,9998.0,13.0,,,,,10014.0,13.0,10017.0,21.0,,,10006.0,0.0,-0.040430145335208625,-2.5,-7.116740740169165,False
-2,20900,ASH_COATED_OSMIUM,9998.0,13.0,9996.0,28.0,,,10014.0,13.0,10017.0,28.0,,,10006.0,0.0,-0.04052977027660572,-2.0,-7.1368847120702785,False
-2,21000,ASH_COATED_OSMIUM,9998.0,12.0,9996.0,28.0,,,10014.0,12.0,10017.0,28.0,,,10006.0,0.0,-0.04104547585560244,-2.0,-7.2512028402126205,False
-2,21100,ASH_COATED_OSMIUM,9999.0,15.0,9996.0,22.0,,,10015.0,15.0,10017.0,22.0,,,10007.0,0.0,-0.04058837318330989,-4.0,-7.13359938395858,False
-2,21200,ASH_COATED_OSMIUM,9997.0,27.0,,,,,10015.0,14.0,10018.0,27.0,,,10006.0,0.0,-0.03818565400843882,-3.5,-6.863964737652947,False
-2,21300,ASH_COATED_OSMIUM,10000.0,15.0,,,,,10016.0,15.0,10018.0,27.0,,,10008.0,0.0,-0.03523792780121894,-1.5,-6.199589398347553,False
-2,21400,ASH_COATED_OSMIUM,9996.0,21.0,,,,,10008.0,2.0,10017.0,21.0,,,10002.0,0.0,-0.03781059540553212,-6.0,-6.294617478238561,False
-2,21500,ASH_COATED_OSMIUM,9999.0,15.0,,,,,10015.0,15.0,,,,,10007.0,0.0,-0.03700187529301453,-2.0,-6.11636516398091,False
-2,21600,ASH_COATED_OSMIUM,9996.0,23.0,,,,,10015.0,10.0,10017.0,23.0,,,10005.5,0.0,-0.03660923581809658,-3.5,-6.057250744844924,False
-2,21800,ASH_COATED_OSMIUM,9999.0,11.0,9996.0,25.0,,,10004.0,8.0,10015.0,11.0,,,10001.5,0.0,-0.03983825597749648,-10.0,-6.212176149408973,False
-2,21900,ASH_COATED_OSMIUM,9999.0,12.0,9996.0,21.0,,,10015.0,12.0,10017.0,21.0,,,10007.0,0.0,-0.035425457102672295,-1.0,-5.671227153242082,False
-2,22000,ASH_COATED_OSMIUM,9998.0,12.0,9996.0,24.0,,,10014.0,12.0,10017.0,24.0,,,10006.0,0.0,-0.0351558837318331,-3.0,-5.622948517209,False
-2,22100,ASH_COATED_OSMIUM,9998.0,14.0,9996.0,25.0,,,10014.0,14.0,10017.0,25.0,,,10006.0,0.0,-0.033890060947022974,-2.0,-5.427200409209091,False
-2,22200,ASH_COATED_OSMIUM,9998.0,15.0,9995.0,25.0,,,10014.0,15.0,10016.0,25.0,,,10006.0,0.0,-0.033503281762775436,-3.0,-5.359337274404172,False
-2,22300,ASH_COATED_OSMIUM,9995.0,27.0,,,,,10014.0,15.0,10016.0,27.0,,,10004.5,0.0,-0.03350914205344585,-4.5,-5.360040347797115,False
-2,22400,ASH_COATED_OSMIUM,9996.0,28.0,,,,,10014.0,11.0,10017.0,28.0,,,10005.0,0.0,-0.032946554149085795,-4.0,-5.2864383515045095,False
-2,22500,ASH_COATED_OSMIUM,9999.0,14.0,,,,,10015.0,14.0,10017.0,29.0,,,10007.0,0.0,-0.03043834974214721,-0.5,-4.85714693040414,False
-2,22600,ASH_COATED_OSMIUM,9999.0,13.0,,,,,10015.0,13.0,10018.0,22.0,,,10007.0,0.0,-0.02930731364275668,-2.0,-4.63639830665587,False
-2,22700,ASH_COATED_OSMIUM,9999.0,13.0,9996.0,27.0,,,10015.0,13.0,10017.0,27.0,,,10007.0,0.0,-0.026740506329113924,-2.0,-4.219834815276742,False
-2,22900,ASH_COATED_OSMIUM,9998.0,13.0,,,,,10014.0,13.0,10017.0,21.0,,,10006.0,0.0,-0.025052742616033755,-5.0,-3.9784476182677517,False
-2,23000,ASH_COATED_OSMIUM,10004.0,5.0,9998.0,13.0,,,10014.0,13.0,10017.0,24.0,,,10009.0,0.0,-0.018618143459915613,0.0,-2.9762739704271146,False
-2,23200,ASH_COATED_OSMIUM,9998.0,13.0,9995.0,28.0,,,10014.0,13.0,10016.0,28.0,,,10006.0,0.0,-0.016813173933427097,-3.0,-2.7197418799279247,False
-2,23400,ASH_COATED_OSMIUM,9998.0,10.0,9995.0,21.0,,,10014.0,10.0,10016.0,21.0,,,10006.0,0.0,-0.014937880918893576,-3.0,-2.4499493859186265,False
-2,23500,ASH_COATED_OSMIUM,9998.0,14.0,,,,,10014.0,14.0,10016.0,22.0,,,10006.0,0.0,-0.01299226441631505,-4.0,-2.1653174593124946,False
-2,23600,ASH_COATED_OSMIUM,9995.0,22.0,,,,,10014.0,14.0,10016.0,22.0,,,10004.5,0.0,-0.011415846225972809,-3.5,-1.9660195329302395,False
-2,23700,ASH_COATED_OSMIUM,9997.0,14.0,9995.0,26.0,,,10013.0,14.0,10016.0,26.0,,,10005.0,0.0,-0.011146272855133615,-1.5,-1.9247739213598347,False
-2,23800,ASH_COATED_OSMIUM,9997.0,12.0,9995.0,27.0,,,10003.0,7.0,10013.0,12.0,10016.0,27.0,10000.0,0.0,-0.016860056258790435,-8.0,-2.559633866387966,False
-2,23900,ASH_COATED_OSMIUM,9997.0,14.0,9994.0,23.0,,,10013.0,14.0,10015.0,23.0,,,10005.0,0.0,-0.016367791842475388,-3.0,-2.4924839192634556,False
-2,24000,ASH_COATED_OSMIUM,9997.0,14.0,9994.0,24.0,,,10013.0,14.0,10015.0,24.0,,,10005.0,0.0,-0.015805203938115332,-2.0,-2.4154798008223115,False
-2,24100,ASH_COATED_OSMIUM,9997.0,13.0,9994.0,29.0,,,10013.0,13.0,10015.0,29.0,,,10005.0,0.0,-0.016121659634317862,-0.5,-2.461736038874348,False
-2,24200,ASH_COATED_OSMIUM,9994.0,30.0,,,,,10013.0,12.0,,,,,10003.5,0.0,-0.019204172526957337,-3.5,-2.912801139195104,False
-2,24300,ASH_COATED_OSMIUM,9997.0,15.0,9994.0,29.0,,,10013.0,15.0,10015.0,29.0,,,10005.0,0.0,-0.019426863572433194,-2.0,-2.94547837646586,False
-2,24400,ASH_COATED_OSMIUM,9996.0,14.0,9994.0,28.0,,,10012.0,14.0,10015.0,28.0,,,10004.0,0.0,-0.020528598218471635,-2.0,-3.0949629160908776,False
-2,24500,ASH_COATED_OSMIUM,9996.0,15.0,9994.0,20.0,,,10012.0,15.0,10015.0,20.0,,,10004.0,0.0,-0.02250937646507267,-2.0,-3.3867937646914186,False
-2,24600,ASH_COATED_OSMIUM,9996.0,10.0,9994.0,28.0,,,10012.0,10.0,10015.0,28.0,,,10004.0,0.0,-0.02444327238631036,-2.0,-3.674629277914269,False
-2,24700,ASH_COATED_OSMIUM,9997.0,10.0,9994.0,27.0,,,10013.0,10.0,,,,,10005.0,0.0,-0.02540436005625879,0.5,-3.832394169774517,False
-2,24800,ASH_COATED_OSMIUM,9997.0,14.0,9994.0,21.0,,,10013.0,14.0,10015.0,21.0,,,10005.0,0.0,-0.027766057196436943,-3.0,-4.2867820274362325,False
-2,24900,ASH_COATED_OSMIUM,10006.0,4.0,9997.0,11.0,,,10013.0,11.0,10015.0,26.0,,,10009.5,0.0,-0.02265002344116268,3.5,-3.2788374141832137,False
-2,25000,ASH_COATED_OSMIUM,9997.0,15.0,,,,,10013.0,15.0,10015.0,22.0,,,10005.0,0.0,-0.02363455227379278,-1.0,-3.431030503110336,False
-2,25100,ASH_COATED_OSMIUM,9997.0,14.0,9994.0,24.0,,,10015.0,24.0,,,,,10006.0,0.0,-0.023669714017815282,0.0,-3.4369072925953175,False
-2,25200,ASH_COATED_OSMIUM,9997.0,13.0,,,,,10013.0,13.0,10015.0,25.0,,,10005.0,0.0,-0.024630801687763715,0.0,-3.5873337218688035,False
-2,25300,ASH_COATED_OSMIUM,9996.0,14.0,9994.0,23.0,,,10015.0,23.0,,,,,10005.5,0.0,-0.026054852320675104,-0.5,-3.8420371180868664,False
-2,25400,ASH_COATED_OSMIUM,9996.0,10.0,9994.0,22.0,,,10012.0,10.0,10015.0,22.0,,,10004.0,0.0,-0.027930145335208625,-2.5,-4.122863792296315,False
-2,25500,ASH_COATED_OSMIUM,9996.0,15.0,9994.0,29.0,,,10012.0,15.0,10015.0,29.0,,,10004.0,0.0,-0.029283872480075013,-3.0,-4.318377988508492,False
-2,25600,ASH_COATED_OSMIUM,9997.0,15.0,9994.0,29.0,,,10013.0,15.0,10015.0,29.0,,,10005.0,0.0,-0.0291783872480075,-2.0,-4.302287178622846,False
-2,25700,ASH_COATED_OSMIUM,9997.0,13.0,,,,,10013.0,13.0,10015.0,28.0,,,10005.0,0.0,-0.02902601969057665,-0.5,-4.279075502904168,False
-2,25800,ASH_COATED_OSMIUM,9997.0,11.0,9994.0,23.0,,,10013.0,11.0,10015.0,23.0,,,10005.0,0.0,-0.030250820440693858,0.0,-4.4956656653029,False
-2,25900,ASH_COATED_OSMIUM,9997.0,11.0,9994.0,24.0,,,10013.0,11.0,,,,,10005.0,0.0,-0.03193858415377403,-1.0,-4.818634024019212,False
-2,26100,ASH_COATED_OSMIUM,9996.0,12.0,9994.0,21.0,,,10012.0,12.0,10015.0,21.0,,,10004.0,0.0,-0.03360290670417253,-3.5,-5.088976560177594,False
-2,26200,ASH_COATED_OSMIUM,9996.0,12.0,9993.0,30.0,,,10012.0,12.0,10014.0,30.0,,,10004.0,0.0,-0.033796296296296297,-3.5,-5.115341688246113,False
-2,26300,ASH_COATED_OSMIUM,9996.0,13.0,9993.0,28.0,,,10012.0,13.0,10014.0,28.0,,,10004.0,0.0,-0.033907641819034225,-2.0,-5.130534262618141,False
-2,26400,ASH_COATED_OSMIUM,9996.0,14.0,,,,,10012.0,14.0,10015.0,24.0,,,10004.0,0.0,-0.035360993905297705,-2.0,-5.372565701000886,False
-2,26500,ASH_COATED_OSMIUM,9996.0,13.0,9993.0,25.0,,,10012.0,13.0,10014.0,25.0,,,10004.0,0.0,-0.03676746366619784,-3.5,-5.612163706952919,False
-2,26600,ASH_COATED_OSMIUM,9996.0,15.0,9994.0,22.0,,,10012.0,15.0,,,,,10004.0,0.0,-0.03670300046882325,-2.0,-5.603080950901674,False
-2,26700,ASH_COATED_OSMIUM,9994.0,22.0,,,,,10012.0,11.0,10015.0,22.0,,,10003.0,0.0,-0.03890646976090014,-3.0,-5.940654591820544,False
-2,26800,ASH_COATED_OSMIUM,9996.0,12.0,9994.0,22.0,,,10012.0,12.0,10015.0,22.0,,,10004.0,0.0,-0.04011368963900609,-3.0,-6.157309334590356,False
-2,27000,ASH_COATED_OSMIUM,9996.0,10.0,9993.0,21.0,,,10012.0,10.0,10014.0,21.0,,,10004.0,0.0,-0.04032466010314112,-4.5,-6.190765413500247,False
-2,27200,ASH_COATED_OSMIUM,9994.0,28.0,,,,,10015.0,28.0,,,,,10004.5,0.0,-0.03857829348335678,-4.0,-5.955903999481984,False
-2,27300,ASH_COATED_OSMIUM,9996.0,15.0,9994.0,30.0,,,10012.0,15.0,10015.0,30.0,,,10004.0,0.0,-0.03720112517580872,-3.0,-5.7881864691199985,False
-2,27400,ASH_COATED_OSMIUM,9994.0,23.0,,,,,10012.0,15.0,10015.0,23.0,,,10003.0,0.0,-0.038068448195030476,-4.0,-5.903516923600806,False
-2,27500,ASH_COATED_OSMIUM,9996.0,12.0,9993.0,26.0,,,10012.0,12.0,10014.0,26.0,,,10004.0,0.0,-0.037916080637599624,-3.0,-5.8797523456819105,False
-2,27600,ASH_COATED_OSMIUM,9996.0,15.0,9993.0,29.0,,,10012.0,15.0,10014.0,29.0,,,10004.0,0.0,-0.03769338959212377,-4.0,-5.845096734877584,False
-2,27700,ASH_COATED_OSMIUM,9996.0,13.0,9993.0,27.0,,,10012.0,13.0,10014.0,27.0,,,10004.0,0.0,-0.036451007969995314,-3.0,-5.680638936816153,False
-2,27800,ASH_COATED_OSMIUM,9995.0,13.0,,,,,10011.0,13.0,10014.0,23.0,,,10003.0,0.0,-0.036990154711673696,-4.0,-5.751852956728356,False
-2,27900,ASH_COATED_OSMIUM,9995.0,12.0,9992.0,22.0,,,10011.0,12.0,10013.0,22.0,,,10003.0,0.0,-0.03743553680262541,-4.0,-5.810858735880983,False
-2,28000,ASH_COATED_OSMIUM,9995.0,10.0,9992.0,29.0,,,10013.0,29.0,,,,,10004.0,0.0,-0.03686122831692452,-3.0,-5.722069757006641,False
-2,28300,ASH_COATED_OSMIUM,9995.0,14.0,9993.0,27.0,,,10011.0,14.0,10014.0,27.0,,,10003.0,0.0,-0.03714252226910455,-5.0,-5.759234001739832,False
-2,28400,ASH_COATED_OSMIUM,10001.0,2.0,9995.0,11.0,9993.0,23.0,10011.0,11.0,10014.0,23.0,,,10006.0,0.0,-0.03360290670417253,-0.5,-5.15240463072264,False
-2,28500,ASH_COATED_OSMIUM,9995.0,15.0,9993.0,25.0,,,10014.0,25.0,,,,,10004.5,0.0,-0.03282934833567745,-2.5,-5.024177580296408,False
-2,28700,ASH_COATED_OSMIUM,10000.0,4.0,9995.0,10.0,,,10011.0,10.0,10013.0,30.0,,,10005.5,0.0,-0.03060829817158931,-0.5,-4.644273360369804,False
-2,28800,ASH_COATED_OSMIUM,9995.0,12.0,9993.0,27.0,,,10011.0,12.0,10014.0,27.0,,,10003.0,0.0,-0.03161626816690108,-3.5,-4.788124212057965,False
-2,28900,ASH_COATED_OSMIUM,9995.0,10.0,9993.0,22.0,,,10011.0,10.0,10014.0,22.0,,,10003.0,0.0,-0.03207923112986404,-1.0,-4.850384985833348,False
-2,29100,ASH_COATED_OSMIUM,9992.0,21.0,,,,,10013.0,21.0,,,,,10002.5,0.0,-0.035296530707923116,-3.5,-5.413643045639689,False
-2,29200,ASH_COATED_OSMIUM,9995.0,10.0,9992.0,30.0,,,10011.0,10.0,10013.0,30.0,,,10003.0,0.0,-0.03611697140178153,-3.0,-5.5370226729156915,False
-2,29300,ASH_COATED_OSMIUM,9992.0,23.0,,,,,10013.0,23.0,,,,,10002.5,0.0,-0.0373300515705579,-3.5,-5.708355058133512,False
-2,29400,ASH_COATED_OSMIUM,9995.0,12.0,,,,,10011.0,12.0,,,,,10003.0,0.0,-0.037998124706985464,-4.0,-5.8107049648247795,False
-2,29600,ASH_COATED_OSMIUM,9995.0,12.0,,,,,10011.0,12.0,10013.0,22.0,,,10003.0,0.0,-0.03764650726676043,-3.0,-5.764339946496355,False
-2,29800,ASH_COATED_OSMIUM,9992.0,20.0,,,,,10010.0,13.0,10013.0,20.0,,,10001.0,0.0,-0.040002344116268164,-5.0,-6.024886027550115,False
-2,29900,ASH_COATED_OSMIUM,9995.0,15.0,,,,,10013.0,27.0,,,,,10004.0,0.0,-0.03946319737458978,-2.0,-5.930000462789924,False
-2,30000,ASH_COATED_OSMIUM,9995.0,11.0,,,,,10011.0,11.0,10014.0,27.0,,,10003.0,0.0,-0.03980309423347398,-3.0,-5.982331389281596,False
-2,30100,ASH_COATED_OSMIUM,9995.0,10.0,,,,,10011.0,10.0,10014.0,21.0,,,10003.0,0.0,-0.040072667604313175,-3.0,-6.023994410447476,False
-2,30200,ASH_COATED_OSMIUM,9996.0,12.0,,,,,10012.0,12.0,10014.0,27.0,,,10004.0,0.0,-0.03934599156118143,-2.0,-5.89652344615758,False
-2,30300,ASH_COATED_OSMIUM,9995.0,11.0,9993.0,28.0,,,10011.0,11.0,10014.0,28.0,,,10003.0,0.0,-0.03949835911861228,-4.0,-5.919857006389734,False
-2,30400,ASH_COATED_OSMIUM,9995.0,15.0,,,,,10011.0,15.0,10014.0,29.0,,,10003.0,0.0,-0.03863103609939053,-3.0,-5.805745467297251,False
-2,30500,ASH_COATED_OSMIUM,9995.0,10.0,,,,,10011.0,10.0,10014.0,20.0,,,10003.0,0.0,-0.038619315518049695,-5.0,-5.80396185171292,False
-2,30600,ASH_COATED_OSMIUM,9995.0,12.0,9993.0,29.0,,,10011.0,12.0,10014.0,29.0,,,10003.0,0.0,-0.03663853727144866,1.0,-5.586547109717472,False
-2,30700,ASH_COATED_OSMIUM,9996.0,11.0,,,,,10012.0,11.0,10014.0,24.0,,,10004.0,0.0,-0.03931082981715893,-3.0,-6.319373040449574,False
-2,30800,ASH_COATED_OSMIUM,9995.0,14.0,,,,,10011.0,14.0,10014.0,29.0,,,10003.0,0.0,-0.038209095171120484,-2.5,-6.167621043965367,False
-2,30900,ASH_COATED_OSMIUM,9995.0,14.0,9993.0,29.0,,,10011.0,14.0,10014.0,29.0,,,10003.0,0.0,-0.03843764650726676,1.5,-6.207866592221463,False
-2,31200,ASH_COATED_OSMIUM,9995.0,11.0,9992.0,24.0,,,10013.0,24.0,,,,,10004.0,0.0,-0.04147913736521332,-3.0,-7.244270202410155,False
-2,31300,ASH_COATED_OSMIUM,9995.0,13.0,9992.0,22.0,,,10011.0,13.0,10013.0,22.0,,,10003.0,0.0,-0.040283638068448195,-3.0,-7.0656632727347235,False
-2,31400,ASH_COATED_OSMIUM,9995.0,10.0,9993.0,24.0,,,10011.0,10.0,,,,,10003.0,0.0,-0.039943741209563996,-3.0,-7.003592518437052,False
-2,31500,ASH_COATED_OSMIUM,9996.0,13.0,,,,,10012.0,13.0,10014.0,30.0,,,10004.0,0.0,-0.03860759493670886,-2.0,-6.718992750546473,False
-2,31600,ASH_COATED_OSMIUM,9996.0,14.0,9993.0,22.0,,,10014.0,22.0,,,,,10005.0,0.0,-0.03629864041256446,0.5,-6.1804025419986335,False
-2,31700,ASH_COATED_OSMIUM,9995.0,14.0,9993.0,25.0,,,10011.0,14.0,10014.0,25.0,,,10003.0,0.0,-0.03724214721050164,-2.0,-6.381503835384255,False
-2,31800,ASH_COATED_OSMIUM,9995.0,12.0,9993.0,23.0,,,10011.0,12.0,10014.0,23.0,,,10003.0,0.0,-0.037675808720112516,-4.0,-6.46898269455314,False
-2,31900,ASH_COATED_OSMIUM,9996.0,14.0,9993.0,29.0,,,10012.0,14.0,10014.0,29.0,,,10004.0,0.0,-0.03523792780121894,-3.0,-6.056219448064642,False
-2,32000,ASH_COATED_OSMIUM,9995.0,10.0,9993.0,22.0,,,10011.0,10.0,10014.0,22.0,,,10003.0,0.0,-0.03365564932020628,-4.0,-5.838950615126272,False
-2,32100,ASH_COATED_OSMIUM,10005.0,10.0,9993.0,22.0,,,10011.0,11.0,10014.0,22.0,,,10008.0,0.0,-0.027349976558837318,2.0,-4.314905115341531,False
-2,32200,ASH_COATED_OSMIUM,9996.0,10.0,9993.0,30.0,,,10012.0,10.0,10014.0,30.0,,,10004.0,0.0,-0.025720815752461323,-5.0,-4.054643237325065,False
-2,32300,ASH_COATED_OSMIUM,9996.0,14.0,9993.0,20.0,,,10012.0,14.0,10014.0,20.0,,,10004.0,0.0,-0.021196671354899204,-2.0,-3.547012652817615,False
-2,32400,ASH_COATED_OSMIUM,10005.0,10.0,9996.0,10.0,9993.0,30.0,10012.0,10.0,,,,,10008.5,0.0,-0.015236755743084857,2.5,-2.316294122803949,False
-2,32500,ASH_COATED_OSMIUM,9996.0,13.0,9993.0,20.0,,,10012.0,13.0,10014.0,20.0,,,10004.0,0.0,-0.01350210970464135,-2.0,-2.0639001457419655,False
-2,32600,ASH_COATED_OSMIUM,9996.0,15.0,9994.0,21.0,,,10015.0,21.0,,,,,10005.5,0.0,-0.010331692451945616,1.0,-1.5708461355620955,False
-2,32800,ASH_COATED_OSMIUM,9997.0,14.0,9994.0,24.0,,,10013.0,14.0,10015.0,24.0,,,10005.0,0.0,-0.009036568213783404,0.0,-1.3656067837923265,False
-2,32900,ASH_COATED_OSMIUM,9994.0,30.0,,,,,10015.0,30.0,,,,,10004.5,0.0,-0.007741443975621191,4.5,-1.1689397835391528,False
-2,33000,ASH_COATED_OSMIUM,9997.0,13.0,,,,,10013.0,13.0,10015.0,26.0,,,10005.0,0.0,-0.010718471636193156,0.0,-1.7300540971495977,False
-2,33100,ASH_COATED_OSMIUM,9995.0,27.0,,,,,10016.0,27.0,,,,,10005.5,0.0,-0.008602906704172526,0.5,-1.3732304796294545,False
-2,33200,ASH_COATED_OSMIUM,9997.0,13.0,9995.0,20.0,,,10013.0,13.0,10016.0,20.0,,,10005.0,0.0,-0.006962025316455696,0.0,-1.1066993601873052,False
-2,33300,ASH_COATED_OSMIUM,10003.0,2.0,9995.0,24.0,,,10013.0,10.0,10016.0,24.0,,,10008.0,0.0,-0.002543366150961088,4.5,-0.381862007499559,False
-2,33400,ASH_COATED_OSMIUM,10003.0,2.0,9997.0,13.0,9995.0,28.0,10013.0,13.0,10016.0,28.0,,,10008.0,0.0,0.0003809188935771214,3.0,0.05460668092282856,False
-2,33500,ASH_COATED_OSMIUM,9994.0,26.0,,,,,10013.0,15.0,,,,,10003.5,0.0,0.0004571026722925457,-0.5,0.06555324447332854,False
-2,33600,ASH_COATED_OSMIUM,9996.0,11.0,,,,,10012.0,11.0,10015.0,26.0,,,10004.0,0.0,8.204406938584154e-05,0.0,0.011765653301445519,False
-2,33700,ASH_COATED_OSMIUM,9996.0,13.0,,,,,10012.0,13.0,,,,,10004.0,0.0,-0.00029301453352086266,0.0,-0.042020628689799416,False
-2,33900,ASH_COATED_OSMIUM,9997.0,15.0,9994.0,21.0,,,10013.0,15.0,10015.0,21.0,,,10005.0,0.0,0.00025785278949835914,0.0,0.03691110577953626,False
-2,34000,ASH_COATED_OSMIUM,9996.0,15.0,9994.0,26.0,,,10012.0,15.0,10015.0,26.0,,,10004.0,0.0,0.0008087201125175808,-1.0,0.11598562321624457,False
-2,34100,ASH_COATED_OSMIUM,9996.0,10.0,9994.0,23.0,,,10012.0,10.0,10015.0,23.0,,,10004.0,0.0,0.0013830285982184716,-5.5,0.19876191069861376,False
-2,34200,ASH_COATED_OSMIUM,9994.0,21.0,,,,,10012.0,10.0,10015.0,21.0,,,10003.0,0.0,0.005327004219409283,-2.0,0.8437417642889063,False
-2,34300,ASH_COATED_OSMIUM,9996.0,11.0,,,,,10012.0,11.0,10015.0,27.0,,,10004.0,0.0,0.006077121425222691,-2.0,0.966807538256268,False
-2,34400,ASH_COATED_OSMIUM,9996.0,15.0,9994.0,29.0,,,10012.0,15.0,,,,,10004.0,0.0,0.0078000468823253635,-1.0,1.263675938557918,False
-2,34500,ASH_COATED_OSMIUM,9996.0,14.0,9994.0,23.0,,,10015.0,23.0,,,,,10005.5,0.0,0.010009376465072668,0.0,1.6248166061162077,False
-2,34600,ASH_COATED_OSMIUM,9997.0,10.0,9994.0,28.0,,,10013.0,10.0,,,,,10005.0,0.0,0.012218706047819971,1.0,2.0096726096787187,False
-2,34700,ASH_COATED_OSMIUM,9996.0,15.0,9994.0,29.0,,,10015.0,29.0,,,,,10005.5,0.0,0.013478668541959681,1.5,2.2112101781452456,False
-2,34800,ASH_COATED_OSMIUM,9994.0,23.0,,,,,10012.0,13.0,10015.0,23.0,,,10003.0,0.0,0.012388654477262073,-2.0,2.013224100833604,False
-2,34900,ASH_COATED_OSMIUM,9994.0,26.0,,,,,10015.0,26.0,,,,,10004.5,0.0,0.013660337552742615,-0.5,2.238533912161588,False
-2,35000,ASH_COATED_OSMIUM,9997.0,12.0,9995.0,21.0,,,10013.0,12.0,10016.0,21.0,,,10005.0,0.0,0.015406704172526956,0.0,2.5470674352468703,False
-2,35100,ASH_COATED_OSMIUM,9997.0,10.0,9995.0,22.0,,,10013.0,10.0,10016.0,22.0,,,10005.0,0.0,0.0171530707923113,0.0,2.8644600818693275,False
